2026-03-03T17,42,46.921074,"r, 12.07m,0000001371Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,42,56.921595,"r, 12.02m,0000001434Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,6.922041,"r, 12.14m,0000001288Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,16.922481,"r, 12.14m,0000001286Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,26.922899,"r, 12.05m,0000001401Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,36.923337,"r, 12.05m,0000001392Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,46.923792,"r, 12.18m,0000001242Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,43,56.924238,"r, 11.94m,0000001543Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,6.924689,"r, 11.93m,0000001566Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,16.925186,"r, 11.84m,0000001691Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,26.925726,"r, 11.91m,0000001596Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,36.926204,"r, 11.88m,0000001637Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,46.926639,"r, 11.83m,0000001719Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,44,56.927084,"r, 11.82m,0000001741Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,6.927587,"r, 11.81m,0000001744Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,16.927991,"r, 11.79m,0000001779Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,26.928498,"r, 11.79m,0000001781Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,36.928932,"r, 11.77m,0000001808Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,46.929365,"r, 11.77m,0000001821Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,45,56.929782,"r, 11.76m,0000001825Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,6.930265,"r, 11.77m,0000001804Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,16.930754,"r, 11.77m,0000001817Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,26.931202,"r, 11.77m,0000001803Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,36.931722,"r, 11.75m,0000001839Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,46.932155,"r, 11.75m,0000001846Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,46,56.932594,"r, 11.76m,0000001830Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,6.933069,"r, 11.77m,0000001815Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,16.933571,"r, 11.76m,0000001825Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,26.933986,"r, 11.75m,0000001836Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,36.934391,"r, 11.76m,0000001831Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,46.934907,"r, 11.75m,0000001834Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,47,56.935346,"r, 11.77m,0000001822Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,48,6.935827,"r, 11.77m,0000001820Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,48,16.936315,"r, 11.78m,0000001797Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,48,26.936779,"r, 11.78m,0000001784Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,48,36.937278,"r, 11.78m,0000001788Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,48,46.937792,"r, 11.79m,0000001772Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,48,56.938255,"r, 11.79m,0000001770Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,49,6.938744,"r, 11.80m,0000001756Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T17,49,16.939235,"r, 11.80m,0000001762Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,49,26.939667,"r, 11.82m,0000001729Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,49,36.940167,"r, 11.81m,0000001748Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,49,46.940646,"r, 11.82m,0000001724Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,49,56.941167,"r, 11.82m,0000001729Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,6.941608,"r, 11.84m,0000001703Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,16.942078,"r, 11.84m,0000001700Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,26.942595,"r, 11.86m,0000001679Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,36.943078,"r, 11.85m,0000001680Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,46.943576,"r, 11.85m,0000001684Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,50,56.944076,"r, 11.88m,0000001643Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,6.944585,"r, 11.89m,0000001628Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,16.944996,"r, 11.89m,0000001626Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,26.945429,"r, 11.90m,0000001613Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,36.94587,"r, 11.90m,0000001603Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,46.946353,"r, 11.91m,0000001589Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,51,56.946797,"r, 11.92m,0000001568Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,6.947277,"r, 11.92m,0000001572Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,16.947799,"r, 11.93m,0000001566Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,26.948285,"r, 11.94m,0000001543Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,36.948788,"r, 11.96m,0000001525Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,46.949287,"r, 11.94m,0000001551Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,52,56.949807,"r, 11.94m,0000001541Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,6.950263,"r, 11.96m,0000001520Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,16.950773,"r, 11.97m,0000001507Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,26.951252,"r, 11.98m,0000001488Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,36.951703,"r, 12.00m,0000001466Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,46.952114,"r, 12.02m,0000001447Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,53,56.952616,"r, 12.02m,0000001437Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,6.953035,"r, 12.04m,0000001410Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,16.95354,"r, 12.05m,0000001399Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,26.954005,"r, 12.05m,0000001392Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,36.954454,"r, 12.07m,0000001375Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,46.954972,"r, 12.07m,0000001369Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,54,56.955499,"r, 12.09m,0000001354Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,6.955989,"r, 12.09m,0000001346Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,16.956496,"r, 12.10m,0000001337Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,26.956922,"r, 12.10m,0000001342Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,36.957438,"r, 12.11m,0000001333Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,46.957908,"r, 12.11m,0000001321Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,55,56.958346,"r, 12.13m,0000001299Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,6.958788,"r, 12.14m,0000001286Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,16.959282,"r, 12.17m,0000001251Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,26.95976,"r, 12.19m,0000001229Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,36.960248,"r, 12.19m,0000001227Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,46.960717,"r, 12.21m,0000001209Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,56,56.961129,"r, 12.23m,0000001189Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,6.961562,"r, 12.25m,0000001165Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,16.961967,"r, 12.26m,0000001159Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,26.962464,"r, 12.28m,0000001139Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,36.962897,"r, 12.28m,0000001129Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,46.963394,"r, 12.31m,0000001110Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,57,56.963901,"r, 12.33m,0000001087Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,6.964402,"r, 12.34m,0000001072Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,16.964856,"r, 12.35m,0000001057Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,26.965351,"r, 12.36m,0000001049Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,36.965854,"r, 12.38m,0000001036Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,46.966367,"r, 12.39m,0000001029Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,58,56.966845,"r, 12.40m,0000001012Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,6.967282,"r, 12.42m,0000000994Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,16.967748,"r, 12.43m,0000000988Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,26.968229,"r, 12.42m,0000000992Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,36.968694,"r, 12.44m,0000000983Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,46.969165,"r, 12.44m,0000000975Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T17,59,56.96961,"r, 12.45m,0000000971Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,6.970113,"r, 12.45m,0000000967Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,16.970614,"r, 12.45m,0000000965Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,26.971073,"r, 12.46m,0000000963Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,36.971579,"r, 12.45m,0000000966Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,46.972068,"r, 12.46m,0000000956Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,0,56.972584,"r, 12.47m,0000000947Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,6.972984,"r, 12.49m,0000000935Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,16.9734,"r, 12.49m,0000000934Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,26.97394,"r, 12.49m,0000000931Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,36.974413,"r, 12.49m,0000000932Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,46.974915,"r, 12.49m,0000000935Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,1,56.97539,"r, 12.50m,0000000922Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,6.975924,"r, 12.51m,0000000918Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,16.976418,"r, 12.52m,0000000909Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,26.976905,"r, 12.51m,0000000912Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,36.977399,"r, 12.58m,0000000863Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,46.977883,"r, 12.55m,0000000884Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,2,56.978357,"r, 12.54m,0000000888Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,6.978866,"r, 12.62m,0000000824Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,16.979266,"r, 12.64m,0000000809Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,26.979761,"r, 12.55m,0000000884Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,36.980255,"r, 12.57m,0000000866Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,46.980737,"r, 12.57m,0000000864Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,3,56.981163,"r, 12.57m,0000000865Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,6.981641,"r, 12.57m,0000000869Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,16.982108,"r, 12.75m,0000000733Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,26.982561,"r, 12.73m,0000000747Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,36.983061,"r, 12.73m,0000000745Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,46.983558,"r, 12.73m,0000000751Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,4,56.984043,"r, 12.73m,0000000748Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,6.984554,"r, 12.61m,0000000839Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,16.985041,"r, 12.62m,0000000829Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,26.98552,"r, 12.62m,0000000829Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,36.986048,"r, 12.63m,0000000821Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,46.986539,"r, 12.63m,0000000817Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,5,56.987065,"r, 12.64m,0000000811Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,6.987533,"r, 12.65m,0000000805Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,16.988021,"r, 12.66m,0000000796Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,26.988517,"r, 12.67m,0000000789Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,36.988928,"r, 12.68m,0000000785Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,46.989412,"r, 12.69m,0000000776Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,6,56.989898,"r, 12.70m,0000000769Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,6.990382,"r, 12.70m,0000000764Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,16.990866,"r, 12.73m,0000000750Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,26.991345,"r, 12.73m,0000000746Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,36.991816,"r, 12.76m,0000000728Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,46.992316,"r, 12.76m,0000000729Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,7,56.99274,"r, 12.76m,0000000725Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,6.993167,"r, 12.78m,0000000712Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,16.993579,"r, 12.80m,0000000700Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,26.994023,"r, 12.89m,0000000644Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,36.994427,"r, 13.32m,0000000433Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,46.994933,"r, 13.18m,0000000492Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,8,56.995417,"r, 13.21m,0000000479Hz,0000000000c,0000000.000s, 028.0C"
2026-03-03T18,9,6.995902,"r, 13.11m,0000000530Hz,0000000000c,0000000.000s, 027.7C"
2026-03-03T18,9,16.996353,"r, 13.14m,0000000515Hz,0000000000c,0000000.000s, 027.7C"
